ID,Name,Sex,Age,Height,Weight,Team,Year,Season,Sport,Medal
11547,Dmitry Vladimirovich Bilozerchev,M,21,169,70,Soviet Union,1988,Summer,Gymnastics,Gold
11547,Dmitry Vladimirovich Bilozerchev,M,21,169,70,Soviet Union,1988,Summer,Gymnastics,Gold
11550,Astra Biltauere (-Rubene),F,20,168,64,Soviet Union,1964,Summer,Volleyball,Silver
11553,Zinetula Khaidarovich Bilyaletdinov,M,24,180,86,Soviet Union,1980,Winter,Ice Hockey,Silver
11553,Zinetula Khaidarovich Bilyaletdinov,M,28,180,86,Soviet Union,1984,Winter,Ice Hockey,Gold
11557,Krali Peychev Bimbalov,M,25,178,87,Bulgaria,1960,Summer,Wrestling,Silver
11559,Thomas Bimis,M,29,169,69,Greece,2004,Summer,Diving,Gold
11560,"Klena Geertje ""Klenie"" Bimolt (-de Jonge)",F,19,174,70,Netherlands,1964,Summer,Swimming,Silver
11592,Aranka Binder,F,26,163,47,Individual Olympic Athletes,1992,Summer,Shooting,Bronze
11601,Abhinav Bindra,M,25,173,70,India,2008,Summer,Shooting,Gold
11616,Michael Allen Oswald Bingham,M,22,183,75,Great Britain,2008,Summer,Athletics,Bronze
11642,"Matthew Nicholas ""Matt"" Biondi",M,18,200,95,United States,1984,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Bronze
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Silver
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,1988,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,26,200,95,United States,1992,Summer,Swimming,Silver
11642,"Matthew Nicholas ""Matt"" Biondi",M,26,200,95,United States,1992,Summer,Swimming,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,26,200,95,United States,1992,Summer,Swimming,Gold
11646,"Alexandre Jacques Joseph Baptiste Henri ""Alex"" Bioussa",M,23,173,77,France,1924,Summer,Rugby,Silver
11648,"Ubiratan ""Bira"" Pereira Maciel",M,20,196,96,Brazil,1964,Summer,Basketball,Bronze
11653,Emanuele Birarelli,M,31,202,95,Italy,2012,Summer,Volleyball,Bronze
11653,Emanuele Birarelli,M,35,202,95,Italy,2016,Summer,Volleyball,Silver
11656,Stefan Birevi,M,26,210,104,Serbia,2016,Summer,Basketball,Silver
11657,Aage Birch,M,42,172,70,Denmark,1968,Summer,Sailing,Silver
11665,Andrew David Bird,M,21,167,50,New Zealand,1988,Summer,Rowing,Bronze
11668,Larry Joe Bird,M,35,205,100,United States,1992,Summer,Basketball,Gold
11671,"Suzanne Brigit ""Sue"" Bird",F,23,175,66,United States,2004,Summer,Basketball,Gold
11671,"Suzanne Brigit ""Sue"" Bird",F,27,175,66,United States,2008,Summer,Basketball,Gold
11671,"Suzanne Brigit ""Sue"" Bird",F,31,175,66,United States,2012,Summer,Basketball,Gold
11671,"Suzanne Brigit ""Sue"" Bird",F,35,175,66,United States,2016,Summer,Basketball,Gold
11673,Dane Alex Bird-Smith,M,24,187,72,Australia,2016,Summer,Athletics,Bronze
11684,Matthew Kiprotich Birir,M,20,172,62,Kenya,1992,Summer,Athletics,Gold
11698,Leszek Leon Birkholc,M,23,182,75,Poland,1928,Summer,Rowing,Bronze
11710,Ion Brldeanu,M,21,187,87,Romania,1980,Summer,Canoeing,Bronze
11714,Warren Allen Birmingham,M,29,171,68,Australia,1992,Summer,Hockey,Silver
11725,Pter Biros,M,24,196,102,Hungary,2000,Summer,Water Polo,Gold
11725,Pter Biros,M,28,196,102,Hungary,2004,Summer,Water Polo,Gold
11725,Pter Biros,M,32,196,102,Hungary,2008,Summer,Water Polo,Gold
11732,tefan Birtalan,M,23,194,96,Romania,1972,Summer,Handball,Bronze
11732,tefan Birtalan,M,27,194,96,Romania,1976,Summer,Handball,Silver
11732,tefan Birtalan,M,31,194,96,Romania,1980,Summer,Handball,Bronze
11739,Vera Leonidovna Biryukova,F,18,168,47,Russia,2016,Summer,Rhythmic Gymnastics,Gold
11755,Frank-Peter Bischof,M,21,183,81,East Germany,1976,Summer,Canoeing,Bronze
11756,Martina Bischof (Fischer-),F,22,174,65,East Germany,1980,Summer,Canoeing,Gold
11757,Ole Bischof,M,28,180,81,Germany,2008,Summer,Judo,Gold
11757,Ole Bischof,M,32,180,81,Germany,2012,Summer,Judo,Silver
11763,Sabine Bischoff (-Wolf),F,26,169,64,West Germany,1984,Summer,Fencing,Gold
11768,Ralf Bidorf,M,29,193,77,Germany,2000,Summer,Fencing,Silver
11779,Abby Bishop,F,23,189,85,Australia,2012,Summer,Basketball,Bronze
11782,"Catherine ""Cath"" Bishop",F,32,184,85,Great Britain,2004,Summer,Rowing,Silver
11790,Ralph English Bishop,M,20,193,86,United States,1936,Summer,Basketball,Gold
11799,Matteo Bisiani,M,19,184,85,Italy,1996,Summer,Archery,Bronze
11799,Matteo Bisiani,M,24,184,85,Italy,2000,Summer,Archery,Silver
11815,David Bissett,M,30,179,102,Canada-1,2010,Winter,Bobsleigh,Bronze
11836,Stuart Bithell,M,25,186,80,Great Britain,2012,Summer,Sailing,Silver
11839,Paul Ezekiel Bitok,M,22,173,58,Kenya,1992,Summer,Athletics,Silver
11839,Paul Ezekiel Bitok,M,26,173,58,Kenya,1996,Summer,Athletics,Silver
11853,Bodo Bittner,M,35,180,86,West Germany-1,1976,Winter,Bobsleigh,Bronze
11854,Klaus Bittner,M,21,181,85,Germany,1960,Summer,Rowing,Gold
11854,Klaus Bittner,M,25,181,85,Germany,1964,Summer,Rowing,Silver
11864,Amos Kipwabok Biwott,M,21,181,66,Kenya,1968,Summer,Athletics,Gold
11886,Mira Bjedov (-Nikoli),F,24,192,77,Yugoslavia,1980,Summer,Basketball,Bronze
11887,"ura ""urica"" Bjedov",F,21,170,65,Yugoslavia,1968,Summer,Swimming,Gold
11887,"ura ""urica"" Bjedov",F,21,170,65,Yugoslavia,1968,Summer,Swimming,Silver
11908,Nils Torolf Bjrklf,M,27,173,74.5,Finland,1948,Summer,Canoeing,Bronze
11908,Nils Torolf Bjrklf,M,27,173,74.5,Finland,1948,Summer,Canoeing,Bronze
11920,Lars Sigurd Bjorkstrom,M,36,184,75,Brazil,1980,Summer,Sailing,Gold
11921,Risto Uolevi Bjrlin,M,27,170,58.5,Finland,1972,Summer,Wrestling,Bronze
11924,Lars Gunnar Raldo Bjrn,M,20,188,86,Sweden,1952,Winter,Ice Hockey,Bronze
11940,Lars Bjnnes,M,25,192,87,Norway,1988,Summer,Rowing,Silver
11940,Lars Bjnnes,M,28,192,87,Norway,1992,Summer,Rowing,Silver
11943,Marit Bjrgen,F,21,168,64,Norway,2002,Winter,Cross Country Skiing,Silver
11943,Marit Bjrgen,F,25,168,64,Norway,2006,Winter,Cross Country Skiing,Silver
11943,Marit Bjrgen,F,29,168,64,Norway,2010,Winter,Cross Country Skiing,Gold
11943,Marit Bjrgen,F,29,168,64,Norway,2010,Winter,Cross Country Skiing,Bronze
11943,Marit Bjrgen,F,29,168,64,Norway,2010,Winter,Cross Country Skiing,Silver
11943,Marit Bjrgen,F,29,168,64,Norway,2010,Winter,Cross Country Skiing,Gold
11943,Marit Bjrgen,F,29,168,64,Norway,2010,Winter,Cross Country Skiing,Gold
11943,Marit Bjrgen,F,33,168,64,Norway,2014,Winter,Cross Country Skiing,Gold
11943,Marit Bjrgen,F,33,168,64,Norway,2014,Winter,Cross Country Skiing,Gold
11943,Marit Bjrgen,F,33,168,64,Norway,2014,Winter,Cross Country Skiing,Gold
11946,Erik Bjrkum,M,23,188,83,Norway,1988,Summer,Sailing,Silver
11950,Dag Bjrndalen,M,27,175,73,Norway,1998,Winter,Biathlon,Silver
11951,Ole Einar Bjrndalen,M,24,178,65,Norway,1998,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,24,178,65,Norway,1998,Winter,Biathlon,Silver
11951,Ole Einar Bjrndalen,M,28,178,65,Norway,2002,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,28,178,65,Norway,2002,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,28,178,65,Norway,2002,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,28,178,65,Norway,2002,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,32,178,65,Norway,2006,Winter,Biathlon,Silver
11951,Ole Einar Bjrndalen,M,32,178,65,Norway,2006,Winter,Biathlon,Bronze
11951,Ole Einar Bjrndalen,M,32,178,65,Norway,2006,Winter,Biathlon,Silver
11951,Ole Einar Bjrndalen,M,36,178,65,Norway,2010,Winter,Biathlon,Silver
11951,Ole Einar Bjrndalen,M,36,178,65,Norway,2010,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,40,178,65,Norway,2014,Winter,Biathlon,Gold
11951,Ole Einar Bjrndalen,M,40,178,65,Norway,2014,Winter,Biathlon,Gold
11977,"Edmund Franklin ""Ed"" Black",M,23,178,75,United States,1928,Summer,Athletics,Bronze
11982,"Kimberly A. ""Kim"" Black",F,21,168,60,United States,2000,Summer,Swimming,Gold
11983,"Lawrence Jeffery ""Larry"" Black",M,21,186,80,United States,1972,Summer,Athletics,Silver
11983,"Lawrence Jeffery ""Larry"" Black",M,21,186,80,United States,1972,Summer,Athletics,Gold
11986,Marilyn Mary Black (-Vassella),F,20,165,55,Australia,1964,Summer,Athletics,Bronze
11988,Roger Anthony Black,M,26,190,79,Great Britain,1992,Summer,Athletics,Bronze
11988,Roger Anthony Black,M,30,190,79,Great Britain,1996,Summer,Athletics,Silver
11988,Roger Anthony Black,M,30,190,79,Great Britain,1996,Summer,Athletics,Silver
11995,Julie Lynne Black-Burns Richards,F,33,170,54,United States,2004,Summer,Equestrianism,Bronze
12001,Frdric Blackburn,M,19,175,71,Canada,1992,Winter,Short Track Speed Skating,Silver
12001,Frdric Blackburn,M,19,175,71,Canada,1992,Winter,Short Track Speed Skating,Silver
12003,Michael James Blackburn,M,30,178,78,Australia,2000,Summer,Sailing,Bronze
12020,Emma Stina Blackstenius,F,20,173,69,Sweden,2016,Summer,Football,Silver
12023,Michael Blackwood,M,21,190,79,Jamaica,2000,Summer,Athletics,Silver
12035,Vakht'ang Blagidze,M,25,160,52,Soviet Union,1980,Summer,Wrestling,Gold
12036,Blagoy Blagoev,M,23,168,82,Bulgaria,1980,Summer,Weightlifting,Silver
12039,Yordanka Blagoeva Ivanova,F,25,175,64,Bulgaria,1972,Summer,Athletics,Silver
12039,Yordanka Blagoeva Ivanova,F,29,175,64,Bulgaria,1976,Summer,Athletics,Bronze
12048,Alana Olga Blahoski,F,23,170,57,United States,1998,Winter,Ice Hockey,Gold
12054,Bonnie Kathleen Blair (-Cruikshank),F,23,165,59,United States,1988,Winter,Speed Skating,Gold
12054,Bonnie Kathleen Blair (-Cruikshank),F,23,165,59,United States,1988,Winter,Speed Skating,Bronze
12054,Bonnie Kathleen Blair (-Cruikshank),F,27,165,59,United States,1992,Winter,Speed Skating,Gold
12054,Bonnie Kathleen Blair (-Cruikshank),F,27,165,59,United States,1992,Winter,Speed Skating,Gold
12054,Bonnie Kathleen Blair (-Cruikshank),F,29,165,59,United States,1994,Winter,Speed Skating,Gold
12054,Bonnie Kathleen Blair (-Cruikshank),F,29,165,59,United States,1994,Winter,Speed Skating,Gold
12056,"James Howard ""Jim"" Blair",M,22,183,76,United States,1932,Summer,Rowing,Gold
12059,"Peter Steele ""Pete"" Blair",M,24,188,141,United States,1956,Summer,Wrestling,Bronze
12065,Steven Joseph Blaisse,M,24,180,72,Netherlands,1964,Summer,Rowing,Silver
12071,Dennis Anthony Blake,M,25,186,70,Jamaica,1996,Summer,Athletics,Bronze
12083,"Robert Bowlby ""Rob"" Blake",M,32,193,102,Canada,2002,Winter,Ice Hockey,Gold
12086,Yohan Blake,M,22,180,80,Jamaica,2012,Summer,Athletics,Silver
12086,Yohan Blake,M,22,180,80,Jamaica,2012,Summer,Athletics,Silver
12086,Yohan Blake,M,22,180,80,Jamaica,2012,Summer,Athletics,Gold
12086,Yohan Blake,M,26,180,80,Jamaica,2016,Summer,Athletics,Gold
12095,Henrik Blakskjr,M,29,194,90,Denmark,2000,Summer,Sailing,Gold
12100,Isabelle Blanc,F,26,171,75,France,2002,Winter,Snowboarding,Gold
12113,Elisa Blanchi,F,16,168,49,Italy,2004,Summer,Rhythmic Gymnastics,Silver
12113,Elisa Blanchi,F,24,168,49,Italy,2012,Summer,Rhythmic Gymnastics,Bronze
12114,Armand Blanchonnet,M,20,182,78,France,1924,Summer,Cycling,Gold
12114,Armand Blanchonnet,M,20,182,78,France,1924,Summer,Cycling,Gold
12119,Alberto Blanco Fernndez,M,30,173,90,Cuba,1980,Summer,Weightlifting,Bronze
12146,Harriet Claiborne Bland (-Green),F,21,163,50,United States,1936,Summer,Athletics,Gold
12152,Peter Blang,M,27,205,94,Netherlands,1992,Summer,Volleyball,Silver
12152,Peter Blang,M,31,205,94,Netherlands,1996,Summer,Volleyball,Gold
12154,Leszek Robert Blanik,M,23,163,64,Poland,2000,Summer,Gymnastics,Bronze
12154,Leszek Robert Blanik,M,31,163,64,Poland,2008,Summer,Gymnastics,Gold
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30,175,63,Netherlands,1948,Summer,Athletics,Gold
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30,175,63,Netherlands,1948,Summer,Athletics,Gold
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30,175,63,Netherlands,1948,Summer,Athletics,Gold
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30,175,63,Netherlands,1948,Summer,Athletics,Gold
12170,Dain J. Blanton,M,28,190,92,United States-1,2000,Summer,Beach Volleyball,Gold
12173,Andrea Blas Martnez,F,20,173,81,Spain,2012,Summer,Water Polo,Silver
12178,Claudia Blasberg,F,25,182,57,Germany,2000,Summer,Rowing,Silver
12178,Claudia Blasberg,F,29,182,57,Germany,2004,Summer,Rowing,Silver
12189,Erwin Blask,M,26,180,97,Germany,1936,Summer,Athletics,Silver
12200,"Jeffrey Carl ""Jeff"" Blatnick",M,27,189,120,United States,1984,Summer,Wrestling,Gold
12206,Barbara Blatter,F,29,168,54,Switzerland,2000,Summer,Cycling,Silver
12209,Verner Blaudzun,M,30,173,68,Denmark,1976,Summer,Cycling,Bronze
12214,"Edward ""Eddie"" Blay",M,26,172,57,Ghana,1964,Summer,Boxing,Bronze
12227,Milada Blakov,F,22,162,54,Czechoslovakia,1980,Summer,Hockey,Silver
12244,Keston Bledman,M,20,180,88,Trinidad and Tobago,2008,Summer,Athletics,Gold
12244,Keston Bledman,M,24,180,88,Trinidad and Tobago,2012,Summer,Athletics,Silver
12250,Gretchen Bleiler,F,24,165,57,United States,2006,Winter,Snowboarding,Silver
12257,"Donald Franklin ""Don"" Blessing",M,22,172,54,United States,1928,Summer,Rowing,Gold
12269,"Richard Adolph ""Dick"" Blick",M,20,195,87,United States,1960,Summer,Swimming,Gold
12273,Hans-Jrg Bliesener,M,22,185,89,East Germany,1988,Summer,Canoeing,Bronze
12278,Susan M. Blinks,F,42,167,68,United States,2000,Summer,Equestrianism,Bronze
12279,Aleksandr Aleksandrovich Blinov,M,22,185,95,Russia,2004,Summer,Shooting,Silver
12280,Aleksandr Ivanovich Blinov,M,25,176,68,Soviet Union,1980,Summer,Equestrianism,Silver
12280,Aleksandr Ivanovich Blinov,M,25,176,68,Soviet Union,1980,Summer,Equestrianism,Gold
12281,Viktor Nikolayevich Blinov,M,22,176,82,Soviet Union,1968,Winter,Ice Hockey,Gold
12282,Yury Ivanovich Blinov,M,23,168,70,Soviet Union,1972,Winter,Ice Hockey,Gold
12288,Carlos Samuel Blixen Abella,M,19,181,76,Uruguay,1956,Summer,Basketball,Bronze
12290,Irina Valeryevna Bliznova,F,21,182,68,Russia,2008,Summer,Handball,Silver
12290,Irina Valeryevna Bliznova,F,29,182,68,Russia,2016,Summer,Handball,Gold
12291,Anastasiya Ilyinichna Bliznyuk,F,18,173,51,Russia,2012,Summer,Rhythmic Gymnastics,Gold
12291,Anastasiya Ilyinichna Bliznyuk,F,22,173,51,Russia,2016,Summer,Rhythmic Gymnastics,Gold
12301,Stefan Blcher,M,24,180,76,West Germany,1984,Summer,Hockey,Silver
12301,Stefan Blcher,M,28,180,76,West Germany,1988,Summer,Hockey,Silver
12303,Steffen Blochwitz,M,21,184,81,East Germany,1988,Summer,Cycling,Silver
12307,Herbert Blcker,M,33,173,68,West Germany,1976,Summer,Equestrianism,Silver
12307,Herbert Blcker,M,49,173,68,Germany,1992,Summer,Equestrianism,Silver
12307,Herbert Blcker,M,49,173,68,Germany,1992,Summer,Equestrianism,Bronze
12315,Oleh Volodymyrovych Blokhin,M,19,180,74,Soviet Union,1972,Summer,Football,Bronze
12315,Oleh Volodymyrovych Blokhin,M,23,180,74,Soviet Union,1976,Summer,Football,Bronze
12317,Jan Blokhuijsen,M,20,184,81,Netherlands,2010,Winter,Speed Skating,Bronze
12317,Jan Blokhuijsen,M,24,184,81,Netherlands,2014,Winter,Speed Skating,Silver
12317,Jan Blokhuijsen,M,24,184,81,Netherlands,2014,Winter,Speed Skating,Gold
12328,Gert Arne Blom,M,29,172,80,Sweden,1964,Winter,Ice Hockey,Silver
12343,Timo Pauli Blomqvist,M,27,183,89,Finland,1988,Winter,Ice Hockey,Silver
12377,"Douglas Morlan ""Doug"" Blubaugh",M,25,170,73,United States,1960,Summer,Wrestling,Gold
12382,Kay Bluhm,M,19,191,86,East Germany,1988,Summer,Canoeing,Bronze
12382,Kay Bluhm,M,23,191,86,Germany,1992,Summer,Canoeing,Gold
12382,Kay Bluhm,M,23,191,86,Germany,1992,Summer,Canoeing,Gold
12382,Kay Bluhm,M,27,191,86,Germany,1996,Summer,Canoeing,Gold
12382,Kay Bluhm,M,27,191,86,Germany,1996,Summer,Canoeing,Silver
12399,Pernille Blume,F,22,170,58,Denmark,2016,Summer,Swimming,Gold
12399,Pernille Blume,F,22,170,58,Denmark,2016,Summer,Swimming,Bronze
12408,"Christian ""Bdi"" Blunck",M,24,189,87,Germany,1992,Summer,Hockey,Gold
12433,Leszek Bayski,M,23,165,50,Poland,1972,Summer,Boxing,Bronze
12433,Leszek Bayski,M,27,165,50,Poland,1976,Summer,Boxing,Bronze
12437,"Gilmour Stuart ""Gil"" Boa",M,32,177,81,Canada,1956,Summer,Shooting,Bronze
12442,Lillian Barbara Board,F,19,168,60,Great Britain,1968,Summer,Athletics,Silver
12443,"Christopher Miles ""Chris"" Boardman",M,23,175,70,Great Britain,1992,Summer,Cycling,Gold
12443,"Christopher Miles ""Chris"" Boardman",M,27,175,70,Great Britain,1996,Summer,Cycling,Bronze
12474,Janusz Bobik,M,24,169,66,Poland,1980,Summer,Equestrianism,Silver
12485,Loredana Boboc,F,16,139,32,Romania,2000,Summer,Gymnastics,Gold
12490,Jack Bobridge,M,23,180,65,Australia,2012,Summer,Cycling,Silver
12490,Jack Bobridge,M,27,180,65,Australia,2016,Summer,Cycling,Silver
12493,Vsevolod Mikhaylovich Bobrov,M,33,180,79,Soviet Union,1956,Winter,Ice Hockey,Gold
12494,Yekaterina Aleksandrovna Bobrova,F,23,160,49,Russia,2014,Winter,Figure Skating,Gold
12496,Vladlena Eduardovna Bobrovnikova,F,28,180,72,Russia,2016,Summer,Handball,Gold
12502,Liudmyla Kostiantynivna Bobrus-Poradnyk,F,30,169,63,Soviet Union,1976,Summer,Handball,Gold
12502,Liudmyla Kostiantynivna Bobrus-Poradnyk,F,34,169,63,Soviet Union,1980,Summer,Handball,Gold
12510,Philippe Boccara,M,25,203,93,France,1984,Summer,Canoeing,Bronze
12511,Gauthier Boccard,M,24,186,79,Belgium,2016,Summer,Hockey,Silver
12524,Fernande Bochatay (-Frank),F,22,163,57,Switzerland,1968,Winter,Alpine Skiing,Bronze
12527,Jan Bochenek,M,28,176,78,Poland,1960,Summer,Weightlifting,Bronze
12534,Nataliya Valeryevna Bochina,F,18,173,55,Soviet Union,1980,Summer,Athletics,Silver
12534,Nataliya Valeryevna Bochina,F,18,173,55,Soviet Union,1980,Summer,Athletics,Silver
12540,Yevgeniya Aleksandrovna Bochkaryova,F,16,160,40,Russia,1996,Summer,Rhythmic Gymnastics,Bronze
12574,Gbor Gyula Boczk,M,27,192,89,Hungary,2004,Summer,Fencing,Silver
12574,Gbor Gyula Boczk,M,39,192,89,Hungary,2016,Summer,Fencing,Bronze
12583,Inge Bdding (Eckhoff-),F,25,154,48,West Germany,1972,Summer,Athletics,Bronze
12587,Harro Bode,M,25,180,77,West Germany,1976,Summer,Sailing,Gold
12593,Michal Alexandre Bodegas,M,29,192,102,Italy,2016,Summer,Water Polo,Bronze
12595,Falk Boden,M,20,183,74,East Germany,1980,Summer,Cycling,Silver
12596,Jens Boden,M,23,184,72,Germany,2002,Winter,Speed Skating,Bronze
12600,Carla Bodendorf (Rietig-),F,22,164,58,East Germany,1976,Summer,Athletics,Gold
12602,Ueli Bodenmann,M,23,190,85,Switzerland,1988,Summer,Rowing,Silver
12616,Dejan Bodiroga,M,23,205,110,Serbia and Montenegro,1996,Summer,Basketball,Silver
12623,Andrs Bodnr,M,18,180,78,Hungary,1960,Summer,Water Polo,Bronze
12623,Andrs Bodnr,M,22,180,78,Hungary,1964,Summer,Water Polo,Gold
12623,Andrs Bodnr,M,26,180,78,Hungary,1968,Summer,Water Polo,Bronze
12623,Andrs Bodnr,M,30,180,78,Hungary,1972,Summer,Water Polo,Silver
12629,Christine Bodner-Laser,F,25,179,68,East Germany,1976,Summer,Athletics,Silver
12630,Imants Bodnieks,M,23,173,72,Soviet Union,1964,Summer,Cycling,Silver
12653,Mathias Boe,M,32,185,75,Denmark,2012,Summer,Badminton,Silver
12663,"Josephine Francisca Maria ""Fieke"" Boekhorst",F,26,166,80,Netherlands,1984,Summer,Hockey,Gold
12673,Margot Madeleine Boer,F,28,182,72,Netherlands,2014,Winter,Speed Skating,Bronze
12673,Margot Madeleine Boer,F,28,182,72,Netherlands,2014,Winter,Speed Skating,Bronze
12676,Isabelle Bori-Bgard,F,20,180,64,France,1980,Summer,Fencing,Gold
12678,Henri Louis Borio,M,24,170,69,France,1976,Summer,Gymnastics,Bronze
12693,"Martina Boesler (-Kirchner, -Wieduwilt)",F,23,175,70,East Germany,1980,Summer,Rowing,Gold
12694,Petra Boesler (-Wach),F,20,174,69,East Germany,1976,Summer,Rowing,Silver
12702,Galabin Pepov Boevski,M,25,175,69,Bulgaria,2000,Summer,Weightlifting,Gold
12707,Sylwia Katarzyna Bogacka,F,30,162,57,Poland,2012,Summer,Shooting,Silver
12712,Anna Ivanovna Bogaly-Titovets,F,26,167,58,Russia,2006,Winter,Biathlon,Gold
12712,Anna Ivanovna Bogaly-Titovets,F,30,167,58,Russia,2010,Winter,Biathlon,Gold
12732,Krasimira Nikolova Bogdanova,F,27,182,73,Bulgaria,1976,Summer,Basketball,Bronze
12732,Krasimira Nikolova Bogdanova,F,31,182,73,Bulgaria,1980,Summer,Basketball,Silver
12737,Yuliya Alekseyevna Bogdanova,F,16,170,66,Soviet Union,1980,Summer,Swimming,Bronze
12738,Bogdan Bogdanovi,M,23,197,99,Serbia,2016,Summer,Basketball,Silver
12740,Tijana Bogdanovi,F,18,172,52,Serbia,2016,Summer,Taekwondo,Silver
12741,Aleksandr Viktorovich Bogdanovich,M,26,191,97,Belarus,2008,Summer,Canoeing,Gold
12741,Aleksandr Viktorovich Bogdanovich,M,30,191,97,Belarus,2012,Summer,Canoeing,Silver
12742,Andrey Viktorovich Bogdanovich,M,20,193,87,Belarus,2008,Summer,Canoeing,Gold
12742,Andrey Viktorovich Bogdanovich,M,24,193,87,Belarus,2012,Summer,Canoeing,Silver
12755,"Philip George ""Phil"" Boggs",M,26,165,59,United States,1976,Summer,Diving,Gold
12757,Andreea Boghian,F,24,186,78,Romania,2016,Summer,Rowing,Bronze
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,1988,Summer,Gymnastics,Bronze
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,1988,Summer,Gymnastics,Gold
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,1988,Summer,Gymnastics,Silver
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,1988,Summer,Gymnastics,Gold
12762,Svetlana Leonidovna Boginskaya,F,19,157,44,Unified Team,1992,Summer,Gymnastics,Gold
12763,Vadim Iosifovich Bogiyev,M,25,170,68,Russia,1996,Summer,Wrestling,Gold
12766,Wendy Lou Lansbach Boglioli,F,21,180,64,United States,1976,Summer,Swimming,Gold
12766,Wendy Lou Lansbach Boglioli,F,21,180,64,United States,1976,Summer,Swimming,Bronze
12766,Wendy Lou Lansbach Boglioli,F,21,180,64,United States,1976,Summer,Swimming,Silver
12767,Giuseppe Bognanni,M,25,157,52,Italy,1972,Summer,Wrestling,Bronze
